customer_id	amount_requested	birth_date	status	residence_rent_or_own	monthly_rent_amount	bank_account_direct_deposit	application_when	loan_duration	payment_ach	num_payments	payment_amount	amount_approved	duration_approved	payment_amount_approved	address_zip	email	bank_routing_number	email_duration	residence_duration	bank_account_duration	payment_frequency	home_phone_type	other_phone_type	how_use_money	monthly_income_amount	raw_l2c_score	raw_FICO_telecom	raw_FICO_retail	raw_FICO_bank_card	raw_FICO_money
e1d353d5a7	700	4/29/1952	Approved	0	300	1	3/12/2011 22:34	3	1	3	398.56	700	3	398.56	83318	NormanALeroy@yahoo.com	124103799	4-12 months	3+ years	3+ years	Monthly	Mobile		Bills (General)	2356	735	593	653	687	639
3849ce77ad	500	6/29/1954	Approved	0	325	1	3/13/2011 7:43	5	1	5	193.91	500	5	193.91	83858	PatriciaJAnderson@bing.com	123171955	1 year or more	1-2 years	1-2 years	Monthly	Home		Bills (Auto)	1172	765	531	543	680	591
d362d7331b	500	12/16/1970	Approved	0	287	1	3/14/2011 5:49	5	1	5	193.91	500	5	193.91	83619	AnnaHRice@gmail.com	124103799	1 year or more	3+ years	6 months or less	Monthly	Home		Bills (Medical)	4600	521	516	552	644	596
7f4927b467	800	7/19/1971	Approved	1	475	0	3/14/2011 14:45	8	1	13	77.39	500	6	77.39	83702	RonaldKSimons@hotmail.com	324172630	3 months or less	3+ years	7-12 months	Bi-weekly	Home	Work	Bills (General)	1440	621	532	597	656	593
6523bf1928	500	7/23/1980	Approved	1	624	1	3/14/2011 15:50	5	1	10	92.17	500	5	92.17	84123	ShirleyRDineen@hotmail.com	124002971	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Bills (General)	3200	716	556	593	651	605
593c2aeb25	300	4/10/1974	Approved	1	600	0	3/14/2011 17:21	3	1	6	81.6	300	3	81.6	83706	ThomasNWoodbury@yahoo.com	124103799	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills (Auto)	1600	645	565	632	655	594
a678f310f6	500	12/2/1968	Approved	1	150	1	3/15/2011 11:51	5	1	5	193.91	500	5	193.91	57401	GeraldineHSmith@gmail.com	291479178	1 year or more	1-2 years	3+ years	Monthly	Mobile	Work	Other	3350	528	534	556	647	597
f6010b85b6	800	2/6/1978	Approved	1	0	1	3/15/2011 13:03	8	1	6	171.75	500	6	171.75	84044	VeraJCook@gmail.com	124000054	1 year or more	3+ years	3+ years	Monthly	Home	Work	Bills (Auto)	1190	541	571	643	648	602
b639616192	500	11/25/1979	Approved	1	0	0	3/15/2011 14:12	3	1	6	138.48	500	3	138.48	83440	LeticiaMBeach@hotmail.com	324173817	1 year or more	3+ years	3+ years	Semi-monthly	Mobile		Bills (General)	5500	645	532	567	676	608
0656fb0433	800	11/20/1986	Approved	1	0	1	3/15/2011 15:34	8	1	13	77.39	500	6	77.39	84119	MarkLPearson@aol.com	324079416	1 year or more	3+ years	3+ years	Bi-weekly	Home	Mobile	Other	1000	760	637	674	726	600
1d1df8b519	800	10/5/1971	Approved	1	1000	1	3/16/2011 1:07	6	1	13	77.39	500	6	77.39	83401	CharlotteTLandry@gmail.com	123271978	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Medical)	3200	550	538	553	660	604
61b62e57a0	800	9/17/1980	Approved	1	550	0	3/16/2011 7:21	8	1	16	113.77	800	8	113.77	84720	MichaelDJohnson@gmail.com	324079555	1 year or more	3+ years	3+ years	Semi-monthly	Mobile		Other	3400	305	566	639	676	617
e58ecc1949	500	1/15/1966	Approved	0	0	0	3/16/2011 8:56	5	1	10	92.17	500	5	92.17	84103	MariaALentini@hotmail.com	324079555	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Mobile	Bills (Auto)	2000	785	502	546	675	565
19ad6a3ba1	500	6/10/1946	Approved	1	200	1	3/16/2011 11:20	6	1	12	84.03	500	6	84.03	83325	HansMYingst@yahoo.com	324170179	1 year or more	3+ years	3+ years	Semi-monthly	Home		Bills (General)	4652	547	560	594	680	624
b3125d2d1e	400	7/7/1977	Approved	1	400	1	3/16/2011 13:05	8	1	13	61.91	400	6	61.91	84044	EllaGMathes@aol.com	124302150	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Bills (Auto)	640	252	564	629	652	589
76331677da	400	7/27/1977	Approved	0	1054	1	3/16/2011 15:53	5	1	10	75.76	400	5	75.76	84123	DebraAIrwin@aol.com	324079555	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills (Auto)	1600	576	589	607	680	628
33ba597a62	800	8/12/1966	Approved	0	0	1	3/16/2011 19:17	8	1	6	171.75	500	6	171.75	83849	AshleyDHerman@bing.com	123103606	1 year or more	3+ years	1-2 years	Monthly	Mobile	Work	Bills (Medical)	2500	50	543	554	642	600
adb83de95b	800	3/4/1963	Approved	0	250	1	3/17/2011 1:44	8	1	8	231.76	800	8	231.76	84651	BettyTBurgess@gmail.com	324377862	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (General)	2050	561	637	678	700	648
c2be9535f9	700	8/12/1992	Approved	1	250	1	3/17/2011 2:51	6	1	13	77.39	500	6	77.39	84401	SusanMEddy@bing.com	124002971	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Bills (Auto)	1400	574	598	619	649	574
ca19ee210a	800	9/24/1964	Approved	1	595	1	3/17/2011 8:13	8	1	13	77.39	500	6	77.39	83440	LauraWGallegos@bing.com	314074269	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	2198	543	539	532	629	598
596602edc6	600	8/5/1963	Approved	0	0	0	3/17/2011 9:36	5	1	10	92.17	500	5	92.17	83201	JuneRJones@hotmail.com	124103799	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	2200	765	526	566	661	606
09c978cb8f	700	1/24/1954	Approved	0	900	0	3/17/2011 9:42	6	1	6	240.46	700	6	240.46	83245	SusanLMontoya@aol.com	324173642	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (Medical)	2340	541	615	642	683	629
13138a81a1	800	9/13/1959	Approved	0	920	1	3/17/2011 10:45	6	1	12	134.45	800	6	134.45	84065	EssieHBerlin@gmail.com	324377516	1 year or more	3+ years	3+ years	Semi-monthly	Work	Mobile	Other	6100	425	618	679	723	639
5439075aa3	800	3/23/1953	Approved	0	200	1	3/17/2011 10:56	8	1	13	77.39	500	6	77.39	83815	GregoryMHowell@gmail.com	123271978	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	1640	583	547	556	680	599
0e3bd4d42d	500	5/27/1979	Approved	1	350	0	3/17/2011 11:30	5	1	10	94.7	500	5	94.7	57078	KyongAMcMahon@aol.com	91400046	1 year or more	1-2 years	7-12 months	Semi-monthly	Mobile	Work	Bills (Auto)	1700	529	524	543	642	587
1370c4a71e	800	1/5/1973	Approved	1	0	1	3/17/2011 17:27	5	1	10	92.17	500	5	92.17	84601	ChristopherRSibley@yahoo.com	63192874	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	1150	538	533	545	624	566
fac4f13374	700	5/9/1967	Approved	1	595	1	3/18/2011 8:53	8	1	6	171.75	500	6	171.75	83404	JewellJPage@yahoo.com	123103729	1 year or more	3+ years	3+ years	Monthly	Home		Bills (General)	1500	297	543	564	655	603
47ab15e7c8	500	5/10/1973	Approved	1	400	1	3/18/2011 10:05	5	1	10	92.17	500	5	92.17	83709	ColeenAGonzalez@bing.com	123171955	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Home	Bills (General)	1340	754	530	572	638	600
143d298c7c	800	5/1/1946	Approved	1	1000	1	3/18/2011 10:51	8	1	17	105.88	800	8	105.88	84020	KathrynMMcCrae@yahoo.com	324079555	1 year or more	3+ years	3+ years	Bi-weekly	Home	Work	Bills (General)	2600	544	581	640	659	635
7752f74e8c	300	10/23/1965	Approved	0	1500	1	3/18/2011 11:50	3	1	3	170.81	300	3	170.81	84738	RaymondDWeatherford@bing.com	124001545	1 year or more	6 months or less	6 months or less	Monthly	Mobile		Other	3752	677	616	647	692	622
81ab69a1e5	300	7/17/1978	Approved	0	399	0	3/18/2011 15:15	8	1	13	46.43	300	6	46.43	83236	AnnJGonzalez@yahoo.com	324173082	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	920	765	501	513	640	557
b80dcfbe17	300	4/15/1958	Approved	1	955	1	3/18/2011 15:31	8	1	13	46.43	300	6	46.43	84084	BarbaraDMorant@gmail.com	124000054	1 year or more	3+ years	7-12 months	Bi-weekly	Home	Mobile	Bills (General)	2600	243	553	561	654	603
e6d036221e	800	11/12/1973	Approved	1	500	0	3/18/2011 22:52	8	1	8	231.76	800	8	231.76	83338	FloraKPalmer@gmail.com	123103729	4-12 months	3+ years	3+ years	Monthly	Mobile		Bills (General)	3800	405	604	651	668	635
fbd6872845	800	12/18/1964	Approved	0	605	1	3/19/2011 12:24	8	1	17	105.88	800	8	105.88	57225	MaiRBolton@bing.com	91400172	4-12 months	3+ years	3+ years	Bi-weekly	Mobile		Bills (Medical)	5200	638	670	737	797	641
5f297dc29e	500	9/28/1968	Approved	1	205	1	3/19/2011 12:57	5	1	10	94.7	500	5	94.7	84720	KizzyJLewis@hotmail.com	124301779	1 year or more	6 months or less	6 months or less	Semi-monthly	Mobile	Work	Bills (General)	1200	538	560	569	675	579
a849347b5d	800	10/4/1967	Approved	1	825	1	3/19/2011 15:25	5	1	10	147.47	800	5	147.47	84074	BonitaDMahon@hotmail.com	324079555	1 year or more	6 months or less	7-12 months	Bi-weekly	Mobile	Work	Other	2800	595	543	508	645	580
f38fb5a368	500	7/1/1956	Approved	1	300	1	3/20/2011 12:21	5	1	10	92.17	500	5	92.17	57719	MonicaGHaslam@gmail.com	91408734	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Auto)	2576	231	594	642	681	623
467243e969	600	10/17/1949	Approved	0	820	1	3/20/2011 12:56	6	1	13	92.87	600	6	92.87	84084	LynnJMcElhannon@gmail.com	124302150	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills (Auto)	3432	762	614	668	703	637
7a73f18e99	700	6/5/1940	Approved	0	175	1	3/21/2011 5:33	8	1	8	202.79	700	8	202.79	84047	DesmondMNelson@hotmail.com	324079131	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Bills (General)	1710	668	535	590	663	594
e055a6d920	800	12/28/1976	Approved	0	1839	1	3/21/2011 8:42	8	1	8	231.76	800	8	231.76	84404	JamesFBattista@aol.com	124002971	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Pay off loans / overdrawn acct	6000	735	586	563	680	619
f9891e0e6a	800	7/6/1979	Approved	1	1200	1	3/21/2011 10:03	3	1	6	221.57	800	3	221.57	84047	WilliamCShinn@gmail.com	324079555	1 year or more	3+ years	3+ years	Semi-monthly	Mobile		Other	11000	572	595	639	659	635
c19c04cf81	800	3/23/1970	Approved	0	1200	0	3/21/2011 14:03	8	1	13	77.39	500	6	77.39	83646	OlgaNJeter@hotmail.com	123103716	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile		Bills (Medical)	3600	530	597	638	680	608
2c02e1da11	500	9/28/1979	Approved	0	500	1	3/21/2011 14:05	5	1	10	92.17	500	5	92.17	83241	ColleenJJohns@bing.com	103101437	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Auto)	1800	661	511	585	582	577
43d6342983	800	3/16/1969	Approved	0	600	1	3/21/2011 17:13	8	1	17	105.88	800	8	105.88	83338	JerryDNaron@hotmail.com	123271978	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Home / Utilities)	2180	515	551	558	680	610
29d3bb181f	500	12/28/1971	Approved	1	950	1	3/22/2011 9:46	6	1	13	77.39	500	6	77.39	84010	DavidBJett@gmail.com	324079416	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (Medical)	3800	771	604	625	664	606
6a05747a94	500	12/22/1961	Approved	1	0	1	3/22/2011 10:35	5	1	5	193.91	500	5	193.91	83301	SylviaCThompson@gmail.com	123103729	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Bills (Home / Utilities)	4700	534	546	565	664	591
b0d8806c09	700	6/17/1973	Approved	1	400	1	3/22/2011 10:40	8	1	13	77.39	500	6	77.39	57058	MargieCFrawley@hotmail.com	291479903	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills (Home / Utilities)	1400	528	597	631	654	598
28f096ef8a	400	7/30/1951	Approved	0	812	1	3/22/2011 13:19	3	1	6	108.8	400	3	108.8	84074	KellieAParkhurst@aol.com	324379828	4-12 months	3+ years	3+ years	Bi-weekly	Mobile		Bills (Medical)	1112	717	616	710	757	629
c8c582bce9	800	1/5/1965	Approved	1	950	1	3/22/2011 13:35	8	1	13	77.39	500	6	77.39	84020	RandallJHunnicutt@aol.com	124001545	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Bills (Medical)	2800	530	552	538	675	601
3c182138f2	400	7/11/1967	Approved	1	100	0	3/22/2011 13:47	6	1	13	61.91	400	6	61.91	57103	RichardMLuong@hotmail.com	91408899	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills (Medical)	1550	581	578	611	643	607
b15ff0b371	500	7/12/1954	Approved	1	320	1	3/22/2011 14:51	5	1	5	193.91	500	5	193.91	57785	DanielMYarbrough@bing.com	91400046	1 year or more	3+ years	3+ years	Monthly	Mobile		Pay off loans / overdrawn acct	1099	577	638	711	741	632
fbee9e84fb	300	11/23/1961	Approved	0	782	1	3/22/2011 15:07	3	1	6	83.09	300	3	83.09	57062	JameyKRusso@bing.com	291471134	1 year or more	3+ years	3+ years	Semi-monthly	Home	Work	Pay off loans / overdrawn acct	2096	492	552	573	680	606
0a57b0da19	500	5/9/1982	Approved	1	800	1	3/22/2011 15:20	5	1	5	193.91	500	5	193.91	84058	DorisABroxton@hotmail.com	324377817	1 year or more	1-2 years	3+ years	Monthly	Mobile		Bills (General)	2000	586	533	557	674	589
e3b019131f	800	12/15/1959	Approved	1	232	1	3/22/2011 15:59	8	1	6	171.75	500	6	171.75	84601	LatishaSShugart@yahoo.com	324079555	1 year or more	3+ years	6 months or less	Monthly	Home		Other	1250	541	611	703	747	610
ac43002afc	800	2/23/1983	Approved	1	570	1	3/22/2011 16:46	6	1	13	77.39	500	6	77.39	84010	RandiCWest@aol.com	324377516	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Bills (Auto)	2800	539	678	668	720	617
3618df83df	600	5/15/1956	Approved	1	300	0	3/22/2011 17:43	8	1	13	77.39	500	6	77.39	83401	TyroneCJones@bing.com	324173639	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills (Auto)	1666	681	514	545	645	569
731138235a	500	10/25/1978	Approved	1	750	1	3/23/2011 5:15	5	1	10	92.17	500	5	92.17	84790	CharlesGWallace@aol.com	124002971	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Other	2200	616	599	630	690	630
4544b2a207	500	10/6/1973	Approved	1	630	0	3/23/2011 8:40	5	1	10	94.7	500	5	94.7	57401	MonicaJRobertson@hotmail.com	91400172	1 year or more	1-2 years	3+ years	Semi-monthly	Home	Work	Bills (Auto)	2000	763	580	637	681	598
4cc3b17641	600	3/1/1980	Approved	1	1500	1	3/23/2011 10:09	4	1	8	130.18	600	4	130.18	84058	ConnieCClement@bing.com	124002971	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Bills (General)	2800	745	673	719	734	636
ac6017f4a3	500	7/20/1976	Approved	1	605	1	3/23/2011 12:06	8	1	13	77.39	500	6	77.39	84010	BarbaraRBanks@hotmail.com	124002971	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile		Bills (General)	1640	50	561	557	656	613
a332a2aa07	500	7/28/1956	Approved	1	200	1	3/23/2011 14:03	8	1	8	144.85	500	8	144.85	83714	AustinBBacon@gmail.com	123171955	1 year or more	7-12 months	6 months or less	Monthly	Mobile		Bills (Auto)	2800	453	565	563	630	613
4c20d8d5a6	800	7/10/1975	Approved	1	1500	1	3/23/2011 16:23	7	1	15	113.56	800	7	113.56	84062	AngelOStirling@aol.com	124000054	1 year or more	6 months or less	7-12 months	Bi-weekly	Mobile		Bills (Auto)	4878	766	603	627	681	618
cf95657c97	500	6/4/1972	Approved	1	595	1	3/23/2011 17:15	6	1	6	171.75	500	6	171.75	57103	DianaARichards@aol.com	291479974	1 year or more	7-12 months	7-12 months	Monthly	Mobile		Bills (Home / Utilities)	1800	354	537	536	653	576
5878242d8f	700	5/2/1961	Approved	1	300	1	3/23/2011 18:16	5	1	10	92.17	500	5	92.17	84302	DillonABriggs@gmail.com	124001545	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Other	1932	624	537	573	674	609
2a602e96e8	500	12/19/1987	Approved	1	300	1	3/23/2011 18:24	5	1	10	92.17	500	5	92.17	83234	MariaPPitts@aol.com	124101555	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (Auto)	1400	530	506	548	620	567
5be2d50923	500	3/3/1969	Approved	0	0	1	3/23/2011 18:50	5	1	10	92.17	500	5	92.17	84015	LeighDMartinez@bing.com	51000017	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile		Bills (Auto)	3000	329	597	649	666	620
23f388704f	700	9/24/1953	Approved	1	450	1	3/23/2011 21:49	8	1	17	92.64	700	8	92.64	84513	CathyJAllen@aol.com	124000054	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills (General)	1000	50	594	618	650	608
b82eba744a	500	5/5/1987	Approved	1	350	0	3/24/2011 7:06	5	1	5	193.91	500	5	193.91	84043	MonicaSSummers@yahoo.com	31101169	1 year or more	7-12 months	6 months or less	Monthly	Mobile		Bills (Home / Utilities)	1500	655	605	661	727	617
49ab118eee	800	10/8/1984	Approved	0	1300	0	3/24/2011 10:03	8	1	6	171.75	500	6	171.75	84790	LyleLMontoya@bing.com	122000247	1 year or more	6 months or less	3+ years	Monthly	Mobile		Bills (Auto)	4251	661	501	509	643	555
cef1eb6129	800	9/6/1955	Approved	0	960	1	3/24/2011 10:25	8	1	8	231.76	800	8	231.76	83872	DianaJLopez@aol.com	123103729	1 year or more	3+ years	3+ years	Monthly	Home		Bills (Medical)	3700	660	561	568	680	611
e170390af6	500	2/4/1984	Approved	1	400	1	3/24/2011 10:49	5	1	10	92.17	500	5	92.17	84401	MarthaSFigueroa@aol.com	124001545	1 year or more	3+ years	7-12 months	Bi-weekly	Mobile		Bills (General)	2700	544	590	626	640	613
23c9417208	800	3/10/1971	Approved	0	915	1	3/24/2011 11:14	8	1	16	113.77	800	8	113.77	83854	TheresaAHeffernan@bing.com	325182690	1 year or more	1-2 years	3+ years	Semi-monthly	Mobile		Bills (General)	1600	603	582	640	702	624
e38ae83ed4	600	4/27/1973	Approved	0	518	1	3/24/2011 12:54	6	1	13	77.39	500	6	77.39	84067	BettyCReed@bing.com	124001545	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills (Medical)	2000	544	582	624	659	614
1be74f36fe	800	8/14/1970	Approved	1	850	0	3/24/2011 14:04	6	1	12	84.03	500	6	84.03	84720	WilliamCSpeck@aol.com	124301779	1 year or more	6 months or less	1-2 years	Semi-monthly	Mobile		Bills (Medical)	3288	583	629	653	684	609
805206719d	300	5/14/1943	Approved	1	200	1	3/24/2011 14:10	3	1	3	170.81	300	3	170.81	84044	ReginaRSpeed@aol.com	124302150	1 year or more	3+ years	1-2 years	Monthly	Home		Bills (General)	1363	568	545	551	680	592
241143a07a	800	2/15/1980	Approved	1	375	0	3/24/2011 21:56	8	1	12	84.03	500	6	84.03	83646	FabiolaASmith@gmail.com	123103716	1 year or more	6 months or less	3+ years	Semi-monthly	Mobile	Work	Bills (General)	2404	715	570	595	570	584
25dbbdd167	700	1/3/1971	Approved	1	475	1	3/25/2011 10:45	5	1	5	193.91	500	5	193.91	83204	IsidraESoria@gmail.com	324173626	1 year or more	3+ years	6 months or less	Monthly	Mobile	Home	Bills (General)	3500	716	556	548	607	589
c8f391ff67	300	6/4/1976	Approved	1	250	1	3/25/2011 13:29	3	1	3	170.81	300	3	170.81	57262	CharlesJHeaton@hotmail.com	91400172	3 months or less	3+ years	6 months or less	Monthly	Home		Bills (General)	850	539	590	684	746	614
3a025755f3	800	8/1/1985	Approved	1	0	1	3/25/2011 14:28	8	1	6	171.75	500	6	171.75	84404	BarbaraJBateman@yahoo.com	124002971	1 year or more	3+ years	1-2 years	Monthly	Mobile	Work	Bills (Auto)	1500	668	534	594	586	562
8807660348	700	4/6/1949	Approved	0	685	1	3/26/2011 8:42	8	1	6	171.75	500	6	171.75	84041	JohnKBruck@hotmail.com	124302150	1 year or more	3+ years	3+ years	Monthly	Mobile	Home	Other	2149	550	561	576	646	594
85fb1842f6	800	12/17/1981	Approved	1	710	1	3/26/2011 13:45	5	1	10	147.47	800	5	147.47	83642	VondaCEldridge@gmail.com	123103716	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Pay off loans / overdrawn acct	2400	521	552	608	633	596
d842e21d04	800	8/9/1956	Approved	1	475	1	3/26/2011 15:19	8	1	13	77.39	500	6	77.39	57237	MaryMPichardo@aol.com	91408734	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Bills (General)	2200	715	535	537	640	591
bab196e7cb	800	11/30/1984	Approved	1	400	0	3/27/2011 15:25	8	1	12	84.03	500	6	84.03	83634	MitziJChristopher@bing.com	124103799	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills (General)	1300	670	568	617	668	596
981f0c1db3	300	1/22/1976	Approved	1	825	0	3/28/2011 8:07	5	1	10	56.82	300	5	56.82	83404	ToddMGillum@bing.com	123271978	1 year or more	3+ years	1-2 years	Semi-monthly	Mobile	Work	Bills (Medical)	3915	540	543	573	645	603
fe7542440a	800	3/29/1983	Approved	0	500	1	3/28/2011 16:36	5	1	10	94.7	500	5	94.7	84110	GloriaIAlexander@yahoo.com	324079416	4-12 months	3+ years	1-2 years	Semi-monthly	Mobile	Work	Bills (Home / Utilities)	2127	547	581	617	672	602
dd87b5e504	800	11/2/1959	Approved	0	741	0	3/28/2011 19:09	8	1	16	113.77	800	8	113.77	83709	DavidMPirtle@gmail.com	123103729	1 year or more	7-12 months	3+ years	Semi-monthly	Mobile	Work	School	4600	642	652	671	711	654
7fe2aad46b	300	11/5/1970	Approved	1	310	1	3/28/2011 19:11	5	1	5	116.34	300	5	116.34	57747	GeorgetteGBrooks@aol.com	291479592	1 year or more	3+ years	3+ years	Monthly	Home	Mobile	Other	1244	513	538	556	680	597
00b5dc96d2	800	5/22/1972	Approved	1	568	1	3/28/2011 19:37	8	1	12	84.03	500	6	84.03	84081	CarlSSimas@bing.com	124302150	1 year or more	3+ years	1-2 years	Semi-monthly	Work		Other	3800	521	531	596	641	603
4e2596067f	500	10/1/1941	Approved	0	0	1	3/29/2011 5:50	5	1	5	193.91	500	5	193.91	83849	LawrenceOHubbard@bing.com	123103606	1 year or more	3+ years	3+ years	Monthly	Mobile	Home	Bills (General)	2400	50	551	582	680	615
7cb313563b	700	10/25/1954	Approved	0	1353	1	3/29/2011 9:14	6	1	12	117.64	700	6	117.64	84062	GladysDCrowe@yahoo.com	124000054	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Home	Other	5700	543	656	679	729	648
22b6199fc1	700	7/23/1951	Approved	1	650	1	3/29/2011 9:42	5	1	5	193.91	500	5	193.91	84108	ReneJMitchell@gmail.com	324078909	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Bills (General)	3000	719	522	541	629	587
37e736b7df	800	3/8/1978	Approved	1	325	1	3/29/2011 13:24	8	1	12	84.03	500	6	84.03	83705	EleanorASchaefer@hotmail.com	123171955	1 year or more	1-2 years	1-2 years	Semi-monthly	Mobile	Work	Bills (Auto)	2675	612	533	545	639	601
f887c94501	600	10/17/1961	Approved	1	689	1	3/29/2011 17:51	8	1	13	77.39	500	6	77.39	84047	SocorroEWilliams@bing.com	124002971	3 months or less	6 months or less	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	2138	712	571	611	663	593
283581be8e	500	3/1/1972	Approved	1	750	1	3/30/2011 5:33	5	1	10	92.17	500	5	92.17	57106	KimberlyIFlores@aol.com	91408598	1 year or more	3+ years	3+ years	Bi-weekly	Work	Mobile	Pay off loans / overdrawn acct	4400	589	582	625	645	612
48c1a854b1	300	1/9/1982	Approved	1	350	1	3/30/2011 8:27	3	1	6	83.09	300	3	83.09	84003	JamesMMiller@bing.com	124302150	1 year or more	7-12 months	7-12 months	Semi-monthly	Mobile	Work	Bills (Home / Utilities)	1400	677	611	657	724	626
45485c8010	500	4/12/1969	Approved	0	850	1	3/30/2011 8:45	4	1	8	110.97	500	4	110.97	84511	BernadetteDWilcox@yahoo.com	124002971	1 year or more	3+ years	3+ years	Semi-monthly	Home	Work	Bills (General)	4000	768	540	596	589	601
b3d01657a6	800	2/7/1966	Approved	0	837	0	3/30/2011 9:32	8	1	16	113.77	800	8	113.77	84405	RudyGSampson@hotmail.com	324377516	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills (General)	2816	536	677	723	752	640
335d6beda1	800	4/2/1981	Approved	0	425	0	3/30/2011 11:40	8	1	13	77.39	500	6	77.39	83843	SandraWWheeler@hotmail.com	323173313	1 year or more	6 months or less	1-2 years	Bi-weekly	Work	Mobile	Bills (Home / Utilities)	2200	521	522	593	569	574
dccda83b0a	800	10/13/1961	Approved	1	750	1	3/30/2011 12:53	7	1	7	249.97	800	7	249.97	83647	BiancaDMorrow@gmail.com	122400724	1 year or more	6 months or less	3+ years	Monthly	Mobile	Work	Rent / Mortgage	4324	734	607	614	687	602
ad71595c2e	700	11/9/1954	Approved	1	480	1	3/30/2011 15:15	5	1	10	94.7	500	5	94.7	57701	KathyCBrown@gmail.com	91408734	1 year or more	1-2 years	1-2 years	Semi-monthly	Home	Work	Other	3160	541	525	516	633	577
43a90d9622	800	12/5/1961	Approved	1	1895	1	3/30/2011 15:19	4	1	4	364.28	800	4	364.28	84098	SandraMRemick@gmail.com	325070760	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (Auto)	7000	597	613	656	691	646
e83c938344	600	12/22/1975	Approved	1	675	1	3/30/2011 23:30	6	1	13	92.87	600	6	92.87	84106	JoanBGiles@gmail.com	324079555	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Other	2050	492	634	683	742	627
3354338732	500	3/27/1981	Approved	1	400	1	3/31/2011 0:05	5	1	10	92.17	500	5	92.17	84120	RoselynDJohnson@hotmail.com	124302150	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills (General)	2468	712	549	633	668	578
89940ef6e9	800	6/23/1984	Approved	1	625	1	3/31/2011 7:55	8	1	6	171.75	500	6	171.75	83204	AlexanderDJackson@yahoo.com	124103773	1 year or more	7-12 months	1-2 years	Monthly	Mobile		Bills (General)	2000	538	590	644	684	590
95c6825df9	500	12/19/1952	Approved	1	180	1	3/31/2011 8:31	8	1	8	144.85	500	8	144.85	57701	EricaBClaussen@aol.com	91408734	1 year or more	3+ years	1-2 years	Monthly	Home	Work	Bills (Auto)	974	305	563	640	682	612
8ccd3e0b1e	500	7/27/1981	Approved	0	500	0	3/31/2011 10:17	5	1	5	193.91	500	5	193.91	84115	EfrenJAu@gmail.com	124002971	1 year or more	1-2 years	1-2 years	Monthly	Mobile	Work	Bills (General)	3100	573	622	657	726	629
4997238a92	700	8/11/1954	Approved	1	450	1	3/31/2011 12:20	6	1	12	117.64	700	6	117.64	84601	HildaTThomas@aol.com	124300327	1 year or more	3+ years	1-2 years	Semi-monthly	Mobile		Other	2735	734	582	623	674	632
